Time,Stirrer,pH,DO,CER,OUR,RQ,Kla,Glu
105,500,8.0106,0.94121,22.99,31.07,0.74,90.43,2.26
106,500,8.01965,1.03402,22.73,30.71,0.74,89.53,2.14
107,500,8.01717,1.01546,22.62,30.99,0.73,88.53,2.14
108,500,8.01231,0.94121,22.91,31.39,0.73,88.64,2.04
109,500,8.01467,0.95977,22.7,30.67,0.74,88.56,2.04
110,500,8.01484,0.94121,22.93,30.98,0.74,88.13,1.97
111,500,8.01479,1.03402,22.7,30.68,0.74,87.94,2.06
112,500,7.9964,1.08971,22.95,31.44,0.73,88.47,1.85
113,500,8.01027,1.03402,22.86,31.75,0.72,86.34,1.83
114,500,8.00376,1.05259,22.54,31.31,0.72,86.6,1.73
115,500,8.00604,0.9969,22.27,31.36,0.71,86.62,1.72
116,500,8.01517,1.08971,22.06,31.97,0.69,85.79,1.65
117,500,8.00604,1.08971,22.03,32.39,0.68,84.45,1.63
118,500,8.0015,1.12684,22.27,31.82,0.7,84.62,1.56
119,500,8.01288,1.18253,22.09,32.02,0.69,83.65,1.55
120,500,8.04802,1.08971,22.61,31.84,0.71,83.77,1.41
1,400,5.04046,92.4067,3.35,3.28,1.02,7.59,0.57
2,400,5.0773,80.58871,5.96,5.79,1.03,11.6,0.62
3,400,5.07589,69.56995,7.25,6.9,1.05,15.1,0.67
4,400,5.09076,61.9341,8.69,8.12,1.07,19.03,0.82
5,400,5.10148,55.87616,9.9,9.08,1.09,23.84,0.93
6,400,5.09664,48.31119,10.58,9.89,1.07,27.03,1.2
7,400,5.08534,41.17358,11.15,10.52,1.06,29.53,1.35
8,400,5.05049,32.63466,12.09,11.51,1.05,33.05,1.39
9,400,5.01869,26.98666,12.57,11.86,1.06,36.04,1.5
10,400,5.09195,22.9546,13.39,12.75,1.05,38.78,1.55
11,400,5.06085,19.74468,13.89,13.62,1.02,40.89,1.53
12,400,5.10178,15.49594,14.74,14.74,1,42.38,1.57
13,400,5.01726,11.62062,14.25,14.39,0.99,42.05,1.79
14,400,5.01437,8.03686,15.1,15.57,0.97,44.27,1.96
15,400,5.01311,6.06268,16.18,16.85,0.96,46.54,2.02
16,400,5.00311,4.0458,17.11,18.01,0.95,50.23,2.13
17,400,4.97604,3.10497,18.65,19.63,0.95,53.09,2.3
18,400,4.96405,1.99064,20.26,21.55,0.94,54.27,2.33
19,400,4.95095,1.10837,20.66,22.22,0.93,56.17,2.32
20,400,4.92436,1.14817,20.27,22.03,0.92,57.2,2.45
21,400,4.83202,1.22407,19.94,22.16,0.9,58.18,2.4
22,400,4.80318,1.21604,20.11,22.1,0.91,58.55,2.54
23,400,4.78708,1.1648,19.9,22.36,0.89,59.52,2.61
24,400,5.23831,1.2802,19.97,22.69,0.88,61.2,2.64
25,400,5.49594,1.21722,20.46,23.25,0.88,61.2,2.67
26,400,5.50305,1.13613,20.23,23.52,0.86,61.2,2.68
27,400,5.49835,1.1549,19.85,23.08,0.86,61.2,2.71
28,400,5.49272,1.31982,20.35,23.39,0.87,61.2,2.74
29,400,5.49899,1.1538,20.2,23.76,0.85,61.2,2.79
30,400,5.4903,1.18329,20.26,24.41,0.83,61.2,3.05
31,400,5.49284,1.20047,20.39,24.86,0.82,61.2,3.23
32,400,5.50712,1.21612,19.49,24.06,0.81,61.2,3.32
33,400,5.49674,1.24623,19.66,24.89,0.79,61.2,3.5
34,400,5.49295,1.25843,19.32,25.09,0.77,61.2,3.6
35,400,5.49981,1.15611,19.84,25.43,0.78,61.2,3.64
36,400,5.50349,1.24701,19.51,25.67,0.76,61.2,3.68
37,400,5.49246,1.19685,19.94,26.24,0.76,61.2,3.91
38,400,5.49699,1.30708,19.8,26.75,0.74,61.2,4
39,400,5.50324,1.30763,18.97,26.35,0.72,61.2,4.24
40,400,5.5045,1.20134,18.99,26.74,0.71,61.2,4.39
41,500,5.5051,8.43315,21.85,29.53,0.74,80.42,4.59
42,500,5.49492,6.46986,21.73,29.37,0.74,99.91,4.72
43,600,5.50122,9.43715,24.2,31.84,0.76,120.73,4.93
44,600,5.49795,5.14098,25.48,33.97,0.75,122.43,5.04
45,600,5.49479,4.95205,25.78,33.92,0.76,122.43,5.11
46,600,5.49931,4.9751,25.98,34.64,0.75,122.41,5.16
47,600,5.5005,4.82335,25.62,34.16,0.75,122.88,5.14
48,600,5.50401,4.67731,25.26,34.13,0.74,122.54,5.13
49,600,5.49774,5.00733,24.7,33.84,0.73,122.5,5.1
50,600,5.49056,5.00043,23.86,33.14,0.72,122.16,5.03
51,600,5.50802,4.85351,23.59,33.22,0.71,122.54,5.05
52,600,5.50353,4.91286,23.71,33.4,0.71,122.63,4.81
53,600,5.49362,5.02298,24.52,34.53,0.71,122.04,4.78
54,600,5.50308,5.05204,24.23,33.65,0.72,122.57,4.62
55,600,5.49894,4.69243,23.25,33.21,0.7,122.7,4.7
56,600,5.51146,5.05752,23.16,33.09,0.7,122.32,4.75
57,600,5.49287,4.75511,23.42,32.53,0.72,122.38,4.64
58,600,5.51079,4.771,24.03,33.85,0.71,120.99,4.54
59,600,5.49778,4.95686,24.96,34.66,0.72,120.79,4.56
60,600,5.49096,4.75174,25.02,35.74,0.7,120.21,4.43
61,600,5.51111,4.69511,26.12,36.28,0.72,120.63,4.49
62,600,5.49479,5.05561,25.91,37.01,0.7,120.14,4.57
63,600,5.51155,4.67931,26.28,37.54,0.7,119.95,4.31
64,600,5.51047,4.92454,26.23,36.94,0.71,120.2,4.35
65,600,5.51106,4.81294,26.22,36.42,0.72,119.91,4.37
66,600,5.50652,4.80827,25.91,35.98,0.72,119.79,4.31
67,600,5.49547,4.98593,26.14,36.3,0.72,119.51,4.48
68,600,5.50581,4.87843,26.86,37.31,0.72,119.61,4.26
69,600,5.50822,4.88468,27.06,37.58,0.72,119.1,4.16
70,600,5.50498,4.74934,26.94,36.91,0.73,118.53,4.07
71,600,5.50218,4.9543,26.75,37.68,0.71,118.44,3.94
72,600,5.51101,4.85889,26.31,37.06,0.71,116.9,3.85
73,600,5.4916,4.85336,26.04,36.68,0.71,116.92,3.73
74,600,5.4902,4.88945,26.09,36.74,0.71,116.12,3.77
75,600,5.50356,4.87971,26.12,36.79,0.71,115.09,3.6
76,600,5.4916,4.77923,26.29,36.52,0.72,114.82,3.65
77,600,5.49984,4.71393,26.17,36.86,0.71,114.64,3.62
78,600,5.51095,4.89411,24.61,35.15,0.7,114.84,3.53
79,600,5.50771,5.00644,24.81,35.44,0.7,114.14,3.43
80,600,5.50549,4.98836,25.24,35.06,0.72,114.11,3.47
81,700,5.5117,13.54513,30.01,41.11,0.73,128.89,3.44
82,700,5.49395,12.98992,33.31,47.59,0.7,128.17,3.32
83,800,5.50965,10.4289,36.5,50.7,0.72,137.52,3.3
84,800,5.49895,10.25994,35.38,51.28,0.69,137.08,3.17
85,800,5.50089,10.43194,36.27,54.13,0.67,137.62,3.07
86,800,5.49873,10.19228,36.29,54.99,0.66,136.9,3.11
87,800,5.49906,10.13244,35.71,54.94,0.65,136.05,3.17
88,800,5.50054,10.03102,35.25,54.23,0.65,135.06,3.14
89,800,5.4994,9.73896,36.25,54.92,0.66,134.87,3.12
90,800,5.49357,10.02545,34.68,54.18,0.64,134.68,3.07
91,800,5.49484,10.1293,34.94,53.75,0.65,133.79,3.04
92,800,5.49775,10.23918,35.6,54.77,0.65,133.59,3.01
93,800,5.51108,10.23853,35.84,54.31,0.66,132.3,2.99
94,800,5.50239,10.34065,36.25,55.77,0.65,132,2.97
95,800,5.49059,10.31874,36.25,54.92,0.66,130.6,2.99
96,800,5.49728,10.31055,35.76,55.02,0.65,130.06,2.82
97,800,5.50786,10.38665,35.98,55.35,0.65,128.87,2.86
98,800,5.49873,10.54957,35.38,54.43,0.65,128.63,2.85
99,800,5.50972,10.6316,36.76,54.86,0.67,127.64,2.71
100,750,5.50959,8.95938,34.8,52.73,0.66,122.71,2.67
101,750,5.4989,8.77241,35.23,51.81,0.68,122.19,2.55
102,750,5.49101,8.41599,35.58,51.57,0.69,121.07,2.54
103,750,5.50661,8.43684,36.08,51.54,0.7,120.22,2.46
104,750,5.51061,8.477,35.56,51.54,0.69,119.54,2.37
105,750,5.49989,8.13283,35.24,51.82,0.68,118.85,2.21
106,700,5.50072,6.78409,36.11,50.86,0.71,115.58,2.17
107,700,5.50516,6.12632,36.71,50.99,0.72,114.59,2.01
108,700,5.50824,6.45977,36.2,50.98,0.71,113.07,2.03
109,700,5.51158,6.16355,35.14,50.2,0.7,112.69,1.97
110,700,5.49251,6.52298,35.82,49.75,0.72,112.09,1.92
111,700,5.51067,6.34838,35.34,49.77,0.71,111.33,1.88
112,700,5.49751,6.38187,35.37,49.82,0.71,110.46,1.85
113,700,5.49562,6.38016,35.53,50.75,0.7,109.48,1.82
114,700,5.50178,6.35255,34.8,49.02,0.71,108.62,1.81
115,700,5.49205,6.39622,33.49,48.53,0.69,107.14,1.75
116,700,5.50033,6.40734,35.49,49.98,0.71,106.91,1.63
117,700,5.49367,6.3694,35.7,49.59,0.72,105.59,1.63
118,700,5.50692,6.26164,35.37,49.82,0.71,105.06,1.52
119,700,5.50623,6.25024,34.49,49.27,0.7,104.05,1.43
120,700,5.51093,6.2564,35.43,49.21,0.72,103.76,1.47
1,300,4.96137,99.61463,2.96,2.96,1,9.61,0.43
2,300,4.96818,92.71039,4.79,4.84,0.99,13.56,0.56
3,300,4.97585,80.21474,6.21,6.21,1,15.84,0.61
4,300,4.98946,69.08299,7.58,7.5,1.01,21.12,0.73
5,300,5.01154,58.70575,8.22,7.98,1.03,25.63,0.85
6,300,5.03839,48.0383,8.28,7.89,1.05,29.13,0.91
7,300,5.0684,37.54498,8.34,7.87,1.06,32.52,1.04
8,300,5.09832,27.31283,8.47,7.77,1.09,34.02,1.23
9,300,5.01418,20.99362,8.41,7.79,1.08,36.99,1.33
10,300,5.05303,14.52931,8.25,7.93,1.04,37.17,1.41
11,300,5.10218,10.58735,8.08,7.92,1.02,36.53,1.52
12,300,5.15564,8.32618,8.23,8.4,0.98,38.33,1.57
13,300,5.21181,6.99362,8.31,8.66,0.96,39.39,1.76
14,300,5.22048,6.52931,8.55,9,0.95,40.42,1.87
15,300,5.2255,6.58735,8.45,9.09,0.93,41.11,1.98
16,300,5.19083,6.32618,8.39,8.93,0.94,42.01,2.04
17,300,5.1002,6.90656,8.98,9.66,0.93,42.72,2.17
18,300,4.98156,6.15206,9.1,9.89,0.92,43.26,2.16
19,300,4.82993,6.00696,9.15,10.17,0.9,43.77,2.22
20,300,4.66522,5.94893,9.92,11.02,0.9,43.98,2.23
21,300,4.5921,6.09402,10.21,11.47,0.89,44.52,2.39
22,450,4.47842,9.22809,13.42,13.69,0.98,47.82,2.5
23,450,4.34225,9.80847,15.72,15.26,1.03,54.14,2.7
24,450,4.45001,9.14103,18.93,19.12,0.99,59.72,2.66
25,450,4.57882,9.31515,20.34,20.97,0.97,68.26,2.68
26,450,4.71575,7.74811,21.21,22.56,0.94,80.94,2.71
27,450,4.91447,6.8195,21.44,23.3,0.92,89.42,2.67
28,450,5.04124,6.03598,21.31,23.94,0.89,94.72,2.75
29,450,5.21091,5.16541,21.61,24.56,0.88,101.72,2.86
30,450,5.55244,4.78816,21.62,25.14,0.86,103.6,2.94
31,450,5.8104,4.55601,21.63,25.75,0.84,103.07,3.11
32,450,6.18932,4.20778,21.86,26.99,0.81,102.99,3.23
33,450,6.43218,4.06268,21.81,27.96,0.78,103.99,3.46
34,450,6.60545,3.68543,21.84,28.36,0.77,102.33,3.53
35,450,6.78454,3.51132,21.93,29.24,0.75,102.31,3.56
36,450,7.21275,3.39524,22.04,30.19,0.73,102.12,3.51
37,450,7.35551,3.36622,22.16,31.21,0.71,102.14,3.85
38,450,7.37072,3.10505,22.01,30.57,0.72,103.85,4.14
39,450,7.4951,3.04701,22.42,32.03,0.7,101.36,4.26
40,450,7.5118,3.22113,22.49,33.07,0.68,102.24,4.38
41,450,7.54121,2.98897,22.43,32.99,0.68,103.69,4.36
42,450,7.6486,2.95995,22.14,33.55,0.66,103.73,4.51
43,450,7.76389,2.75682,21.97,34.33,0.64,103.78,4.75
44,450,7.72473,3.3372,22.13,34.05,0.65,103.48,4.63
45,450,7.54121,2.98897,22.71,34.41,0.66,103.49,4.88
46,450,7.6486,2.95995,22.45,34.54,0.65,102.99,4.79
47,450,7.85163,2.98505,22.62,33.26,0.68,102.76,4.83
48,450,7.78172,2.84388,22.45,34.54,0.65,102.65,4.83
49,450,7.74806,2.55369,22.71,34.41,0.66,101.97,4.82
50,450,7.82307,2.52467,22.45,34.54,0.65,101.84,4.86
51,450,7.92226,2.46663,22.78,34,0.67,102.13,4.75
52,450,7.97904,2.1184,22.64,34.3,0.66,102.01,4.71
53,450,7.86322,2.08938,22.61,34.78,0.65,102.03,4.61
54,450,7.98821,2.17644,22.71,35.48,0.64,101.52,4.53
55,450,8.01093,1.9733,22.49,35.14,0.64,101.33,4.45
56,450,8.01506,2.08938,22.31,34.86,0.64,101.51,4.56
57,450,8.00847,2.1184,22.64,34.3,0.66,101.27,4.61
58,450,8.00844,2.26349,22.95,34.77,0.66,100.71,4.53
59,450,8.01778,1.91526,22.87,34.13,0.67,99.18,4.44
60,550,8.01547,2.1184,25.91,32.39,0.8,107.18,4.63
61,550,8.00877,2.06036,28.67,29.86,0.96,113.47,4.63
62,550,8.01074,2.1184,29.13,31.32,0.93,119.44,4.42
63,550,8.01292,1.79919,29.17,31.71,0.92,124.61,4.41
64,550,8.01519,1.88625,28.67,31.86,0.9,126.21,4.33
65,550,8.00855,1.74115,28.69,32.24,0.89,125.98,4.31
66,550,8.01759,1.82821,28.34,32.57,0.87,125.85,4.27
67,550,8.01998,1.62507,29.01,34.13,0.85,125.64,4.21
68,550,8.01752,1.509,28.89,33.99,0.85,125.09,4.17
69,550,8.01311,1.59605,28.36,34.59,0.82,124.94,4.01
70,550,8.01079,1.509,28.15,35.19,0.8,124.72,3.97
71,550,8.01501,1.62507,28.31,35.84,0.79,124.31,3.87
72,550,8.01506,1.30586,28.44,37.42,0.76,123.65,3.75
73,550,8.01544,1.33488,28.15,38.04,0.74,123.64,3.75
74,550,8.01311,1.30586,28.02,38.38,0.73,123.13,3.65
75,550,8.01557,1.3639,27.89,39.28,0.71,122.45,3.54
76,550,8.01514,1.39292,27.15,39.35,0.69,122.67,3.5
77,550,8.01557,1.30586,27.67,38.97,0.71,122.19,3.53
78,550,8.01734,1.24782,27.96,38.3,0.73,121.5,3.54
79,550,8.01528,1.33488,28.44,38.43,0.74,121.27,3.45
80,550,8.01781,1.33488,28.27,38.73,0.73,120.99,3.32
81,550,8.01301,1.39292,28.27,38.73,0.73,120.82,3.33
82,550,8.01547,1.30586,28.55,38.58,0.74,120.92,3.36
83,550,8.01276,1.2188,28.11,38.51,0.73,119.88,3.18
84,550,8.01519,1.16077,28.8,38.4,0.75,119.31,3.07
85,550,8.01547,1.53802,29.19,38.41,0.76,119.47,3.02
86,550,8.01538,1.2188,29.37,38.14,0.77,118.89,2.9
87,550,8.01074,1.2188,29.12,38.32,0.76,118.27,2.86
88,550,8.01068,1.30586,28.71,38.28,0.75,117.76,2.83
89,550,8.01752,1.2188,29.45,38.25,0.77,117.45,2.76
90,550,8.07985,1.2188,29.12,38.83,0.75,116.95,2.72
91,550,7.90387,1.30586,29.48,38.29,0.77,116.57,2.75
92,550,7.94798,1.16077,29.45,38.25,0.77,116.06,2.81
93,550,7.9789,1.16077,28.74,38.32,0.75,115.76,2.81
94,550,7.94531,1.07371,28.88,38.51,0.75,115.71,2.82
95,550,7.92503,1.24782,29.1,38.29,0.76,115.37,2.82
96,550,7.96805,1.24782,28.79,38.39,0.75,114.7,2.76
97,550,8.00001,1.2188,29.01,38.17,0.76,114.62,2.71
98,550,7.98567,1.18979,29.53,38.35,0.77,114.39,2.61
99,550,7.96317,1.2188,29.41,38.7,0.76,114.24,2.57
100,550,7.98191,1.30586,29.47,38.78,0.76,114.24,2.24
101,550,8.03631,1.24782,29.32,38.08,0.77,113.81,2.45
102,550,8.09925,1.2188,28.95,38.6,0.75,113.26,2.33
103,550,8.03794,1.2188,29.06,38.24,0.76,112.83,2.24
104,550,7.93794,1.45345,29.64,38,0.78,112.7,2.12
105,550,8.03144,1.4215,29.64,38,0.78,112.61,2
106,550,8.03404,1.41248,29.4,38.18,0.77,112.31,1.94
107,550,8.01301,1.18979,29.4,38.18,0.77,112.06,1.86
108,550,8.01544,1.2188,29.19,38.41,0.76,111.52,1.83
109,550,8.01093,1.16077,29.72,38.1,0.78,110.87,1.71
110,550,8.01551,1.2188,29.38,38.16,0.77,110.41,1.75
111,550,8.02002,1.2188,29.46,38.26,0.77,110.2,1.86
112,550,8.01742,1.07371,28.82,38.43,0.75,110.18,1.81
113,550,8.01528,1.2188,29.45,38.25,0.77,109.72,1.85
114,550,8.08451,1.24782,28.82,38.43,0.75,109.42,1.73
115,550,8.08431,1.01567,28.54,38.57,0.74,108.68,1.7
116,550,8.08408,1.16077,28.56,38.59,0.74,107.87,1.64
117,550,8.10025,1.04469,27.94,38.81,0.72,106.96,1.46
118,550,8.09296,1.10273,28.27,38.73,0.73,106.36,1.32
119,550,8.11995,1.45096,27.81,38.63,0.72,105.86,1.32
120,550,8.16101,1.10273,28.26,38.71,0.73,105.5,1.22
1,500,5.01665,100,4.21,4.25,0.99,10.21,0.61
2,500,5.03724,93.48441,5.75,5.75,1,17.45,0.64
3,500,5.06504,86.42789,6.87,6.74,1.02,26.42,0.7
4,500,5.08362,79.79398,8.42,8.1,1.04,34.72,0.86
5,500,4.99969,72.82321,9.67,9.04,1.07,43.51,0.94
6,500,5.03458,66.53183,10.44,9.58,1.09,50.25,1.22
7,500,5.00394,56.79254,11.14,10.51,1.06,56.34,1.36
8,500,5.03425,47.22193,11.96,11.5,1.04,63.54,1.43
9,500,5.0845,36.57784,12.43,11.84,1.05,70.24,1.53
10,500,5.08504,25.99508,13.1,12.72,1.03,76.42,1.56
11,500,4.99893,18.68837,13.74,13.6,1.01,81.41,1.54
12,500,4.97333,15.51968,14.42,14.71,0.98,84.12,1.61
13,500,4.99396,11.13629,13.94,14.37,0.97,88.45,1.8
14,500,4.99454,8.89091,14.76,15.54,0.95,90.41,1.97
15,500,4.97974,5.96759,15.64,16.82,0.93,93.42,2.02
16,500,4.98773,4.64554,16.35,17.97,0.91,96.45,2.15
17,500,4.98006,3.50752,17.45,19.61,0.89,100.41,2.32
18,500,4.78974,2.35417,18.75,21.55,0.87,103.74,2.34
19,500,4.68031,1.21615,19.54,22.2,0.88,109.75,2.36
20,500,4.57989,1.1548,20.41,24.01,0.85,111.12,2.46
21,500,4.50853,1.06279,21.1,25.12,0.84,110.78,2.43
22,500,4.38435,1.00145,21.64,26.07,0.83,111.62,2.56
23,500,4.33641,0.98611,21.33,26.33,0.81,111.75,2.64
24,500,4.68207,1.1548,21.34,26.68,0.8,112.31,2.66
25,600,4.9482,14.23148,23.41,27.22,0.86,113.98,2.67
26,600,5.17368,12.51071,25.71,26.51,0.97,125.15,2.71
27,600,5.40299,10.31134,25.43,27.05,0.94,130.42,2.75
28,600,5.70987,7.29601,25.44,27.35,0.93,131.72,2.76
29,600,5.989,5.20399,25.78,27.72,0.93,131.05,2.82
30,600,6.48774,5.0353,26.45,29.39,0.9,131.22,3.07
31,700,6.83568,18.06597,28.94,29.84,0.97,136.72,3.26
32,700,7.22029,12.91262,30.78,29.04,1.06,139.72,3.32
33,700,7.47315,9.91262,30.48,29.88,1.02,143.46,3.52
34,700,7.64301,8.15799,30.74,31.05,0.99,144.12,3.63
35,700,7.8312,8.7037,30.14,31.4,0.96,144.62,3.67
36,700,8.02198,7.9375,29.75,31.65,0.94,144.12,3.72
37,700,8.01726,8.11227,29.66,32.24,0.92,144.66,3.91
38,700,8.02518,8.42998,29.14,32.74,0.89,144.94,4.04
39,700,8.02965,8.14699,29.34,33.34,0.88,144.48,4.36
40,700,8.01763,8.27355,28.99,33.71,0.86,145.21,4.43
41,800,8.06733,20.20458,32.51,33.52,0.97,150.42,4.6
42,800,8.07959,16.16753,35.73,34.36,1.04,153.91,4.74
43,800,8.04496,15.03848,35.46,35.82,0.99,158.73,4.92
44,800,8.01962,15.30815,35.12,36.97,0.95,158.43,5.03
45,800,7.98733,14.94908,34.89,37.92,0.92,158.43,5.23
46,800,8.01321,14.69734,34.77,38.63,0.9,158.41,5.35
47,800,8.01741,14.81047,34.84,39.15,0.89,158.88,5.43
48,800,7.99006,15.07784,34.94,41.11,0.85,158.54,5.43
49,800,7.87358,15.0184,35.11,42.82,0.82,158.5,5.15
50,800,7.81776,15.38166,34.87,44.14,0.79,158.16,5.03
51,800,7.91098,14.99826,34.66,46.21,0.75,158.54,5.02
52,800,7.96426,14.56887,34.58,47.37,0.73,158.63,4.8
53,800,7.97478,14.29283,34.69,47.52,0.73,158.04,4.76
54,800,7.83782,14.1088,34.18,48.14,0.71,158.57,4.61
55,800,7.74321,13.77141,34.62,50.17,0.69,158.7,4.66
56,800,7.76187,13.66406,33.97,53.08,0.64,158.32,4.72
57,800,7.77523,13.43403,34.13,52.51,0.65,158.38,4.63
58,800,7.84809,13.28067,33.92,53.84,0.63,156.99,4.52
59,800,7.91279,13.12732,33.87,54.63,0.62,156.79,4.54
60,800,7.994,13.06597,34.38,53.72,0.64,156.21,4.42
61,800,8.01493,12.95862,33.64,54.26,0.62,156.63,4.46
62,800,8.01783,12.80527,33.54,54.98,0.61,156.14,4.54
63,800,8.01318,12.65191,33.32,55.53,0.6,155.95,4.31
64,800,8.04289,12.59057,33.5,54.92,0.61,156.2,4.35
65,800,8.07274,12.6059,33.73,54.4,0.62,155.91,4.34
66,800,8.06496,12.57523,34.53,53.95,0.64,155.79,4.31
67,800,8.03729,12.46788,33.66,54.29,0.62,155.51,4.47
68,800,8.02303,12.46788,33.16,55.27,0.6,155.61,4.24
69,800,8.01777,12.42188,33.34,55.57,0.6,155.1,4.15
70,800,8.02846,12.43721,34.04,54.9,0.62,154.53,4.05
71,800,8.02315,12.36053,33.4,55.67,0.6,154.44,3.94
72,800,8.02513,12.36053,33.58,55.05,0.61,152.9,3.84
73,800,8.03106,12.31453,33.9,54.68,0.62,152.92,3.71
74,800,8.03771,12.31453,33.38,54.72,0.61,152.12,3.77
75,800,8.01308,12.31453,33.95,54.76,0.62,151.09,3.57
76,800,8.02573,12.26852,34.34,54.51,0.63,150.82,3.62
77,800,8.01493,12.23785,34.01,54.85,0.62,150.64,3.6
78,800,8.01566,12.23785,34.53,53.12,0.65,150.84,3.52
79,800,8.02041,12.31453,34.72,53.42,0.65,150.14,3.41
80,800,8.01751,12.29919,35.01,53.05,0.66,149.11,3.45
81,800,8.01493,12.28385,34.61,54.08,0.64,148.89,3.43
82,800,8.01503,12.28385,34.82,53.57,0.65,148.17,3.66
83,800,8.01275,12.26852,34.9,53.69,0.65,147.52,3.27
84,800,8.00368,12.28385,33.63,54.24,0.62,147.08,3.13
85,800,8.01551,12.23785,34.08,54.1,0.63,145.62,3.01
86,800,8.0732,12.19184,33.54,54.98,0.61,144.9,3.04
87,800,8.05549,12.28385,33.5,54.92,0.61,144.05,2.96
88,800,8.04296,12.23785,34.16,54.22,0.63,143.06,3.05
89,800,8.01522,12.29919,33.49,54.9,0.61,142.87,3.04
90,800,8.0026,12.28385,34.13,54.17,0.63,142.68,2.92
91,800,7.9828,12.19184,34.39,53.73,0.64,141.79,2.93
92,800,7.98532,12.23785,33.94,54.74,0.62,141.59,2.96
93,800,8.00529,12.29919,33.66,54.29,0.62,140.3,2.93
94,800,8.01539,12.28385,33.46,55.77,0.6,140,2.86
95,800,8.01557,12.3452,33.48,54.89,0.61,138.6,2.92
96,800,8.01566,12.20718,34.09,54.98,0.62,138.06,2.82
97,800,8.01557,12.29919,33.75,55.33,0.61,136.87,2.83
98,800,8.01566,12.23785,34.27,54.4,0.63,136.63,2.74
99,800,8.01493,12.26852,33.45,54.84,0.61,135.64,2.61
100,800,8.02513,12.28385,33.92,54.71,0.62,134.71,2.5
101,800,8.14496,12.26852,34.45,53.83,0.64,133.19,2.44
102,800,8.17498,12.21235,33.54,54.98,0.61,133.07,2.41
103,800,8.18557,12.20212,34.08,54.97,0.62,132.22,2.3
104,800,8.16529,12.22465,34.14,54.19,0.63,131.54,2.14
105,800,8.18506,12.2452,33.38,54.72,0.61,130.85,2.02
106,800,8.10551,12.28385,34.45,53.83,0.64,130.58,1.89
107,800,8.06554,12.24531,33.54,54.98,0.61,129.59,2.06
108,800,8.04325,12.24351,34.08,54.97,0.62,128.07,2.04
109,800,8.01547,12.1434,34.14,54.19,0.63,127.69,1.96
110,800,8.01073,12.1305,33.38,54.72,0.61,127.09,1.92
111,800,8.0727,12.16117,33.4,54.75,0.61,126.33,1.8
112,800,8.06726,12.14583,33.97,54.79,0.62,125.46,1.95
113,800,8.0551,12.14583,33.43,55.72,0.6,124.48,1.82
114,800,8.015,12.14583,34.01,53.98,0.63,123.62,1.83
115,800,8.01493,12.14583,34.24,53.5,0.64,122.14,1.71
116,800,8.03539,12.1305,34.09,54.98,0.62,121.91,1.63
117,800,8.07096,12.19184,33.84,54.58,0.62,120.59,1.62
118,800,8.08267,12.1305,33.99,54.82,0.62,120.06,1.52
119,800,8.085,12.08136,33.65,54.27,0.62,119.05,1.43
120,800,8.04534,12.02993,34.13,54.17,0.63,118.76,1.41
1,300,5.08368,99.76047,1.56,1.64,0.95,7.01,0.47
2,300,5.01049,88.07729,3.04,2.98,1.02,14.48,0.52
3,300,5.00389,79.45385,3.99,4.03,0.99,15.45,0.59
4,300,5.00576,73.12233,4.88,4.83,1.01,18.21,0.74
5,300,5.03013,65.92463,6.02,5.79,1.04,20.97,0.83
6,300,5.06156,55.3657,7.18,6.84,1.05,22.98,0.91
7,300,5.03274,44.88662,7.84,7.33,1.07,25.07,1.01
8,300,5.03356,34.72693,8.13,7.67,1.06,27.26,1.24
9,300,5.08099,21.39157,8.56,7.85,1.09,28.38,1.21
10,300,5.01167,14.31172,8.53,7.9,1.08,30.71,1.43
11,300,5.01416,13.15203,8.6,7.89,1.09,29.61,1.53
12,300,5.0083,8.86458,8.37,7.97,1.05,33.32,1.63
13,300,5.05053,5.78473,8.41,8.33,1.01,36.11,1.67
14,300,4.99692,3.84861,8.49,8.58,0.99,38.94,1.83
15,300,4.91562,2.10907,8.46,8.63,0.98,40.79,1.82
16,300,4.96299,1.42846,8.52,8.97,0.95,43.5,2.03
17,300,5.07347,1.75998,8.46,9.2,0.92,46.29,2
18,300,4.96768,1.62539,8.45,8.99,0.94,47.85,2.1
19,300,4.87293,1.53034,8.47,9.21,0.92,46.71,2.22
20,300,4.74367,1.56228,8.43,9.37,0.9,48.28,2.2
21,300,4.65862,1.40259,8.39,9.43,0.89,49.55,2.34
22,300,4.4833,1.05126,8.46,9.72,0.87,49.57,2.5
23,300,4.29889,1.01932,8.55,9.72,0.88,50.82,2.54
24,300,4.31475,0.92351,8.37,9.73,0.86,51.04,2.61
25,300,4.22632,0.65203,8.44,9.81,0.86,51.7,2.64
26,300,4.1947,0.84861,8.33,9.8,0.85,51.21,2.72
27,600,4.26532,11.34519,10.1,11.74,0.86,50.34,2.85
28,600,4.56085,6.12162,20.83,23.14,0.9,57.21,2.91
29,600,4.86766,4.96193,23.46,23.94,0.98,65.34,3.01
30,600,5.29689,4.96193,24.57,22.96,1.07,72.24,3.14
31,600,5.61006,4.85014,24.02,23.55,1.02,80.5,3.24
32,600,5.90443,4.64254,23.72,23.96,0.99,86.29,3.28
33,600,6.31442,4.7703,23.42,24.14,0.97,92.7,3.42
34,600,6.71455,4.70642,23.17,25.18,0.92,98.35,3.54
35,600,6.91227,4.59464,23.61,25.39,0.93,106.97,3.71
